123,vm,2,2,152
124,vm,4,1,152
125,vm,8,1,155
126,vm,5,2,155
127,vm,9,3,156
128,cpu,9,3,156
129,vm,4,1,159
130,cpu,9,3,161
131,cpu,5,3,161
132,cpu,10,3,162
133,vm,10,1,162
134,cpu,10,3,162
135,cpu,7,1,164
136,vm,2,1,165
137,cpu,1,3,165
138,cpu,9,3,166
139,vm,1,2,169
140,vm,8,3,169
141,cpu,9,2,170
142,vm,9,2,172
143,cpu,5,2,173
144,vm,2,1,175
145,cpu,9,2,178
146,vm,3,2,180
147,vm,10,2,181
148,cpu,10,3,181
149,cpu,2,1,182
150,vm,4,2,183
151,cpu,3,2,185
152,cpu,4,3,185
153,vm,2,2,186
154,vm,1,3,188
155,cpu,2,3,188
156,vm,8,2,188
157,cpu,4,3,189
158,cpu,6,1,189
159,cpu,2,3,194
160,vm,8,1,194
161,cpu,7,2,196
162,cpu,3,1,200
163,vm,5,3,200
164,vm,4,3,201
165,vm,8,1,201
166,vm,7,3,202
167,cpu,9,1,204
168,vm,3,3,205
169,vm,6,1,207
170,cpu,10,3,211
171,vm,1,3,212
172,cpu,8,3,212
173,vm,3,2,212
174,vm,2,2,213
175,cpu,9,2,214
176,vm,6,1,214
177,vm,9,1,216
178,vm,7,1,217
179,vm,1,1,218
180,cpu,3,1,219
181,vm,9,2,219
182,cpu,4,3,222
183,cpu,1,1,222
184,vm,1,1,223
185,cpu,3,2,230
186,cpu,4,1,230
187,vm,5,1,231
188,vm,8,2,231
189,cpu,5,3,232
190,vm,3,2,232
191,cpu,6,3,232
192,cpu,9,3,235
193,vm,3,2,235
194,cpu,9,2,237
195,vm,6,1,237
196,vm,2,2,237
197,cpu,5,1,237
198,cpu,7,2,238
199,vm,3,3,244
200,cpu,3,1,250
201,cpu,7,1,251
202,cpu,7,2,252
203,cpu,1,2,254
204,vm,5,2,255
205,cpu,8,3,255
206,vm,4,3,257
207,cpu,6,1,259
208,cpu,6,3,259
209,cpu,4,2,261
210,vm,8,1,262
211,cpu,1,3,264
212,vm,2,2,264
213,cpu,6,2,265
214,cpu,5,2,266
215,cpu,6,2,266
216,vm,9,3,266
217,vm,5,2,269
218,vm,9,1,269
219,vm,4,3,269
220,vm,6,2,270
221,vm,1,1,272
222,vm,10,3,272
223,vm,8,3,273
224,cpu,6,1,274
225,vm,7,2,276
226,vm,4,1,277
227,vm,9,2,279
228,vm,9,3,280
229,vm,2,1,282
230,cpu,6,1,283
231,cpu,4,3,283
232,cpu,2,2,284
233,vm,8,3,284
234,vm,2,3,291
235,vm,1,1,291
236,cpu,6,1,291
237,cpu,2,1,291
238,vm,4,1,292
239,cpu,2,2,293
240,cpu,1,3,294
241,cpu,9,1,295
242,vm,2,1,296
243,cpu,8,3,298
244,cpu,10,3,298
245,cpu,7,3,298
246,vm,8,2,299
247,cpu,1,2,299
248,cpu,4,1,300
249,cpu,5,2,303
250,vm,5,1,304
251,cpu,10,3,305
252,vm,10,3,306
253,cpu,1,2,307
254,cpu,4,3,308
255,cpu,6,2,309
256,cpu,2,2,309
257,vm,4,1,311
258,vm,10,1,311
259,cpu,7,1,311
260,cpu,4,1,312
261,cpu,6,2,312
262,vm,7,3,313
263,cpu,5,1,316
264,vm,1,1,317
265,cpu,6,3,317
266,vm,9,3,321
267,vm,7,1,322
268,cpu,10,1,323
269,cpu,2,3,324
270,vm,4,3,325
271,cpu,3,1,328
272,vm,9,2,330
273,cpu,2,2,332
274,vm,6,2,334
275,cpu,2,3,335
276,cpu,9,2,336
277,cpu,1,3,341
278,cpu,3,2,342
279,cpu,8,2,342
280,vm,1,2,345
281,vm,2,3,345
282,cpu,9,2,347
283,vm,2,3,348
284,cpu,8,2,351
285,cpu,1,1,351
286,vm,10,1,354
287,vm,10,3,354
288,cpu,1,2,355
289,vm,9,1,357
290,cpu,3,2,357
291,cpu,10,3,359
292,cpu,1,1,359
293,cpu,8,1,360
294,vm,10,2,361
295,cpu,5,2,362
296,vm,10,1,363
297,vm,7,3,363
298,vm,6,2,364
299,cpu,6,3,366
300,cpu,1,1,366
301,cpu,2,1,366
302,cpu,6,3,367
303,cpu,6,3,367
304,cpu,9,3,367
305,vm,9,2,368
306,vm,9,2,370
307,vm,1,1,370
308,vm,5,2,371
309,vm,7,1,371
310,cpu,2,1,372
311,vm,3,2,372
312,vm,9,3,372
313,cpu,7,1,373
314,vm,10,2,373
315,vm,7,2,375
316,cpu,10,2,375
317,vm,4,1,378
318,vm,3,2,382
319,cpu,8,1,382
320,cpu,3,2,383
321,cpu,2,3,385
322,cpu,8,1,385
323,vm,8,2,386
324,cpu,8,3,386
325,vm,6,3,387
326,vm,4,1,388
327,cpu,6,3,388
328,vm,4,1,390
329,cpu,8,3,391
330,vm,7,2,392
331,cpu,8,1,393
332,vm,9,2,393
333,vm,4,2,395
334,vm,3,2,398
335,cpu,10,1,399
336,cpu,6,1,400
337,vm,7,1,400
338,vm,1,1,400
339,cpu,8,3,402
340,vm,4,1,403
341,vm,7,1,404
342,vm,7,2,406
343,vm,2,1,409
344,cpu,10,2,410
345,vm,6,2,412
346,cpu,10,1,416
347,vm,4,3,416
348,cpu,7,3,416
349,cpu,9,3,419
350,cpu,9,1,421
351,vm,4,2,422
352,cpu,9,2,423
353,vm,2,2,423
354,vm,4,3,426
355,vm,8,3,427
356,vm,5,2,429
357,cpu,3,3,429
358,cpu,2,1,430
359,cpu,7,1,430
360,cpu,10,2,431
361,cpu,8,2,433
362,vm,8,1,434
363,vm,4,3,434
364,vm,6,2,434
365,cpu,8,2,435
366,cpu,3,3,437
367,cpu,7,2,438
368,vm,10,2,438
369,cpu,5,1,438
370,vm,5,1,438
371,cpu,6,1,439
372,cpu,5,2,439
373,cpu,4,2,442
374,vm,5,2,444
375,cpu,5,3,450
376,cpu,10,3,450
377,cpu,3,3,452
378,cpu,3,3,452
379,cpu,1,1,452
380,cpu,6,3,454
381,vm,9,2,454
382,vm,9,3,456
383,cpu,4,2,457
384,vm,7,3,458
385,vm,6,3,459
386,vm,7,1,460
387,vm,1,2,461
388,cpu,3,2,464
389,cpu,7,3,468
390,vm,8,1,468
391,vm,9,3,469
392,vm,7,2,472
393,vm,5,1,473
394,cpu,7,3,474
395,vm,10,1,477
396,cpu,1,3,480
397,vm,9,2,480
398,cpu,9,1,482
399,vm,8,2,483
400,cpu,2,3,483
401,cpu,2,3,487
402,vm,8,2,489
403,cpu,4,3,491
404,cpu,1,3,492
405,vm,4,1,494
406,cpu,9,1,494
407,vm,1,1,498
408,cpu,2,1,500
409,cpu,5,2,500
410,vm,1,3,501
411,vm,3,1,501
412,cpu,10,1,503
413,vm,10,2,504
414,vm,4,3,505
415,vm,3,1,506
416,vm,8,3,507
417,cpu,7,3,509
418,cpu,2,3,512
419,vm,10,1,512
420,vm,5,2,512
421,vm,8,2,514
422,vm,7,1,517
423,vm,6,1,519
424,vm,5,2,519
425,cpu,1,1,519
426,vm,1,3,521
427,vm,8,1,522
428,vm,7,1,522
429,vm,6,3,522
430,vm,8,1,524
431,cpu,5,2,526
432,vm,1,3,529
433,cpu,5,3,530
434,vm,4,1,530
435,vm,8,1,530
436,cpu,9,3,531
437,vm,8,2,532
438,vm,1,2,533
439,vm,7,2,533
440,cpu,6,3,534
441,cpu,2,1,534
442,cpu,2,1,535
443,vm,5,2,536
444,cpu,7,2,536
445,vm,9,3,537
446,vm,3,1,541
447,vm,9,3,543
448,vm,2,2,543
449,vm,2,1,547
450,cpu,6,3,547
451,cpu,10,2,551
452,cpu,6,2,551
453,cpu,7,1,551
454,vm,9,2,552
455,vm,6,1,552
456,vm,7,2,554
457,vm,1,1,554
458,cpu,10,3,554
459,vm,9,1,556
460,vm,7,2,556
461,cpu,6,3,557
462,cpu,8,3,559
463,vm,9,1,559
464,vm,5,1,560
465,vm,7,2,561
466,vm,9,1,561
467,vm,3,1,563
468,vm,10,1,566
469,vm,8,2,566
470,cpu,2,3,568
471,vm,10,1,569
472,vm,9,1,571
473,cpu,4,3,571
474,cpu,7,3,577
475,cpu,6,1,577
476,vm,1,3,578
477,vm,4,2,580
478,vm,7,2,582
479,cpu,8,1,582
480,cpu,10,3,582
481,vm,4,3,583
482,cpu,3,3,584
483,cpu,2,1,584
484,vm,5,3,584
485,vm,10,2,584
486,cpu,9,2,584
487,cpu,1,1,585
488,cpu,1,3,585
489,cpu,4,3,585
490,cpu,4,3,585
491,vm,3,2,586
492,vm,9,3,586
493,vm,9,3,587
494,cpu,6,1,587
495,cpu,10,3,589
496,vm,10,2,589
497,vm,2,3,592
498,cpu,9,2,592
499,cpu,10,2,593
